name,causality,variability,unit,kind_hint,depth
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWR.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWR.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWR.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWR.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWS.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWS.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWS.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWS.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWS.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWS.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWS.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].dP_HTWS.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].press_CDU.port.h_outflow,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].press_CDU.port.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].press_CDU.port.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].press_CDU.state_liquid.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].press_CDU.state_liquid.p,4,1,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].resistance_tank.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].resistance_tank.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].resistance_tank.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].resistance_tank.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].resistance_tank.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].resistance_tank.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].resistance_tank.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].resistance_tank.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.Tsec_supply_nom.y,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.controlBus.CDUP_Nrel,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.controlBus.T_CabSup,4,4,K,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.controlBus.Tsec_supply_nom,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.controlBus.dp_nom,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.controlBus.opening_CDUOut,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.controlBus.p_CabRet,4,4,Pa,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.controlBus.p_CabSup,4,4,Pa,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].sources.dp_nom.y,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.MM,4,0,kg/mol,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.R_s,4,0,J/(kg.K),,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.T_degC,4,4,degC,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.X[1],4,0,kg/kg,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.d,4,4,kg/m3,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.h,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.p_bar,4,4,bar,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.preferredMediumStates,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.standardOrderComponents,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.medium.u,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_1.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_1.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_1.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_2.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_2.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_2.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_3.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_3.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].tee.port_3.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].valveCDU.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].valveCDU.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].valveCDU.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].valveCDU.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].valveCDU.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].valveCDU.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].controls.structure.cabinet.n,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].controls.structure.cabinet.n_int,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].controls.structure.cabinet.useParallel,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].controls.structure.cdu.n,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].controls.structure.cdu.n_int,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].controls.structure.cdu.useParallel,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].plenum_inlet_cabinet.medium.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].plenum_inlet_cabinet.medium.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].plenum_inlet_cdu.medium.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].plenum_inlet_cdu.medium.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].plenum_outlet_cabinet.medium.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].plenum_outlet_cabinet.medium.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].plenum_outlet_cdu.medium.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].plenum_outlet_cdu.medium.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].sources.structure.cabinet.n,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].sources.structure.cabinet.n_int,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].sources.structure.cabinet.useParallel,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].sources.structure.cdu.n,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].sources.structure.cdu.n_int,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].sources.structure.cdu.useParallel,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_1.medium.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_1.medium.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_2.medium.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_2.medium.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_3.medium.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_3.medium.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.columns[1],4,0,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.extrapolation,4,0,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.n,4,0,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.smoothness,4,0,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.tableOnFile,4,0,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[1,1]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[1,2]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[2,1]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[2,2]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[3,1]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[3,2]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[4,1]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[4,2]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[5,1]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[5,2]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[6,1]",4,1,,,7
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.table[6,2]",4,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.u[1],4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.u_max,4,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.u_min,4,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.verboseExtrapolation,4,0,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.verboseRead,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.FlowChar.y[1],4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.state.T,4,4,K,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.state.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[1].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[1].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[1].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[2].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[2].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[2].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[3].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[3].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[3].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[4].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[4].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[4].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[5].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[5].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1[5].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1_input[1].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1_input[2].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1_input[3].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1_input[4].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_1_input[5].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[1].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[1].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[1].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[2].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[2].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[2].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[3].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[3].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[3].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[4].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[4].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[4].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[5].Q_flow,0,1,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[5].Q_flow_ext,4,4,W,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2[5].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2_input[1].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2_input[2].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2_input[3].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2_input[4].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.boundary_2_input[5].y,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_a1.h_outflow,4,4,J/kg,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_a1.m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_a1.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_a2.h_outflow,4,4,J/kg,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_a2.m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_a2.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_b1.h_outflow,4,4,J/kg,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_b1.m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_b1.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_b2.h_outflow,4,4,J/kg,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_b2.m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.port_b2.p,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[1].R,4,2,Pa/(kg/s),param_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[1].dp,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[1].dp_display,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[1].m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[1].precision,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[1].showDP,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[1].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[2].R,4,2,Pa/(kg/s),param_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[2].dp,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[2].dp_display,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[2].m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[2].precision,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[2].showDP,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[2].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[3].R,4,2,Pa/(kg/s),param_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[3].dp,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[3].dp_display,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[3].m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[3].precision,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[3].showDP,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[3].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].R,4,2,Pa/(kg/s),param_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].dp,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].dp_display,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].precision,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].showDP,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].R,4,2,Pa/(kg/s),param_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].dp,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].dp_display,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].precision,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].showDP,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].R,4,2,Pa/(kg/s),param_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].dp,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].dp_display,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].precision,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].showDP,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].R,4,2,Pa/(kg/s),param_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].dp,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].dp_display,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].precision,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].showDP,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].showName,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].R,4,2,Pa/(kg/s),param_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].dp,4,4,Pa,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].dp_display,4,4,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].m_flow,4,4,kg/s,signal_like,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].precision,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].showDP,0,1,,,7
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].showName,0,1,,,7
